Step,Date,Reward,CumulativeReward,Cash_after,AAPL_return,AAPL_weight,AAPL_close,GOOG_return,GOOG_weight,GOOG_close,MSFT_return,MSFT_weight,MSFT_close
49,2023-03-29,0.012559228576719761,0.13606523325870512,11354.927362309036,0.019790899008512497,0.49999764561653137,158.9564208984375,0.005327496211975813,0.49999764561653137,101.29786682128906,0.019183920696377754,4.757498118124204e-06,275.6124572753906
50,2023-03-30,0.002099132863804698,0.13816436612250982,11378.762863501373,0.009889925830066204,0.4999981224536896,160.5284881591797,-0.005691738333553076,0.4999981224536896,100.72130584716797,0.012619932182133198,3.8059986309235683e-06,279.0906677246094
51,2023-03-31,0.021047495305538177,0.159211861428048,11618.257321453752,0.01564428023993969,0.49999845027923584,163.0398406982422,0.0264507494866848,0.49999845027923584,103.38545989990234,0.014962095767259598,3.0447984045167686e-06,283.2664489746094
52,2023-04-03,0.008225760422647,0.167437621850695,11713.826322708694,0.007701559457927942,0.4999987781047821,164.29550170898438,0.008750020526349545,0.4999987781047821,104.29008483886719,-0.0037113467697054148,2.4358389509870904e-06,282.21514892578125
53,2023-04-04,-0.0006240005604922771,0.16681362129020272,11706.516888517814,-0.003249756060540676,0.4999990165233612,163.76158142089844,0.002001754241064191,0.4999990165233612,104.49884796142578,-0.00017420687072444707,1.9486712972138776e-06,282.1659851074219
54,2023-04-05,-0.006453730631619692,0.16035989065858303,11630.966181884813,-0.01129014603793621,0.4999992251396179,161.91268920898438,-0.0016173034673556685,0.4999992251396179,104.32984161376953,-0.00988934189081192,1.5589370150337345e-06,279.37554931640625
55,2023-04-06,0.021566445007920265,0.1819263356665033,11881.804774435412,0.005495843477547169,0.49999937415122986,162.8025360107422,0.03763704001903534,0.49999937415122986,108.25650787353516,0.025533126667141914,1.2471496120269876e-06,286.5088806152344
56,2023-04-10,-0.01693929173052311,0.16498704393598018,11680.535417076127,-0.01597227342426777,0.4999994933605194,160.20220947265625,-0.017906328663229942,0.4999994933605194,106.31803131103516,-0.007578989490866661,9.977196668842225e-07,284.3374328613281
57,2023-04-11,-0.00767589220777154,0.15731115172820864,11590.876886285594,-0.007591190282255411,0.49999961256980896,158.986083984375,-0.007760569918900728,0.49999961256980896,105.4929428100586,-0.022668473422527313,7.981757903507969e-07,277.8919372558594
58,2023-04-12,-0.006417201831936836,0.1508939498962718,11516.495889897167,-0.004353358410298824,0.4999997019767761,158.29396057128906,-0.008481055498123169,0.4999997019767761,104.59825134277344,0.0023336356971412897,6.385406550180051e-07,278.5404357910156
59,2023-04-13,0.03116522543132305,0.18205917532759486,11875.410080484718,0.03410377725958824,0.4999997615814209,163.6923828125,0.02822667919099331,0.4999997615814209,107.55071258544922,0.02239939011633396,5.108325353830878e-07,284.7795715332031
60,2023-04-14,0.004812206141650677,0.18687138146924553,11932.557001808647,-0.002114051254466176,0.4999998211860657,163.34632873535156,0.01173847820609808,0.4999998211860657,108.81319427490234,-0.012765470892190933,4.08666039675154e-07,281.14422607421875
61,2023-04-17,-0.013825752772390842,0.1730456286968547,11767.58041875918,0.0001211576018249616,0.49999985098838806,163.36611938476562,-0.027772676199674606,0.49999985098838806,105.7911605834961,0.009295922704041004,3.269328487931489e-07,283.7577209472656
62,2023-04-18,-0.002355499193072319,0.17069012950378237,11739.86189257838,0.00750469695776701,0.49999988079071045,164.59213256835938,-0.012215695343911648,0.49999988079071045,104.49884796142578,-0.0014890021411702037,2.615462904032029e-07,283.335205078125
63,2023-04-19,0.0030084457248449326,0.1736985752286273,11775.180629899376,0.006968204397708178,0.49999991059303284,165.73904418945312,-0.0009513120166957378,0.49999991059303284,104.3994369506836,0.0002776722249109298,2.0923702948039136e-07,283.41387939453125
64,2023-04-20,0.0012665234971791506,0.17496509872580646,11790.094172850673,-0.005846320651471615,0.4999999403953552,164.77008056640625,0.008379370905458927,0.4999999403953552,105.27423858642578,-0.008112389594316483,1.6738962926865497e-07,281.1147155761719
65,2023-04-21,-0.004843197297304869,0.1701219014285016,11732.992420617753,-0.009780826047062874,0.4999999403953552,163.1584930419922,9.443052113056183e-05,0.4999999403953552,105.2841796875,-0.0012233532033860683,1.339117119414368e-07,280.77081298828125
66,2023-04-24,0.005046473816037178,0.17516837524453877,11792.202659652163,0.0018785616848617792,0.4999999403953552,163.46499633789062,0.008214389905333519,0.4999999403953552,106.1490249633789,-0.01396280899643898,1.0712937381640586e-07,276.8504638671875
67,2023-04-25,-0.014878913760185242,0.16028946148435352,11616.747493236571,-0.009435778483748436,0.4999999701976776,161.92257690429688,-0.020322047173976898,0.4999999701976776,103.99185943603516,-0.022536011412739754,8.570350473746657e-08,270.6113586425781
68,2023-04-26,-0.0007952870801091194,0.1594941744042444,11607.50884404231,-6.106434011599049e-05,0.4999999701976776,161.91268920898438,-0.0015295199118554592,0.4999999701976776,103.83280181884766,0.07243470847606659,6.856280521105873e-08,290.2130126953125
69,2023-04-27,0.0329626090824604,0.1924567834867048,11990.122620489678,0.028395239263772964,0.4999999701976776,166.51023864746094,0.03752997890114784,0.4999999701976776,107.72964477539062,0.032027717679739,5.485024345830425e-08,299.50787353515625
70,2023-04-28,0.0030783896800130606,0.19553517316671787,12027.032890226685,0.007540952414274216,0.4999999701976776,167.76588439941406,-0.0013841735199093819,0.4999999701976776,107.58052825927734,0.007971552200615406,4.3880195477186135e-08,301.8954162597656
71,2023-05-01,-0.0026215396355837584,0.1929136335311341,11995.503546806485,-0.0005304371588863432,0.4999999701976776,167.67689514160156,-0.004712642170488834,0.4999999701976776,107.07353973388672,-0.005532772280275822,3.510415780283438e-08,300.22509765625
72,2023-05-02,-0.01112639531493187,0.18178723821620224,11862.036832343048,-0.006191262975335121,0.5,166.63876342773438,-0.016061527654528618,0.5,105.35377502441406,-0.0004907613038085401,2.8083327663352975e-08,300.0777587890625
73,2023-05-03,-0.002573156263679266,0.17921408195252297,11831.51395796791,-0.006467269267886877,0.5,165.56106567382812,0.001320956856943667,0.5,105.4929428100586,-0.0033071464858949184,2.2466663196496484e-08,299.0853576660156
74,2023-05-04,-0.00924445129930973,0.16996963065321324,11722.138103386373,-0.009913540445268154,0.5,163.91976928710938,-0.008575362153351307,0.5,104.58830261230469,0.003318120026960969,1.7973331267739923e-08,300.0777587890625
75,2023-05-05,0.028239740058779716,0.19820937071199296,12053.16823635912,0.0469270795583725,0.5,171.61204528808594,0.009552398696541786,0.5,105.58737182617188,0.01715701073408127,1.4378665369463306e-08,305.2261962890625
76,2023-05-08,0.009330789558589458,0.20754016027058242,12165.633812686863,-0.0004034937301184982,0.5,171.5428009033203,0.019065072759985924,0.5,107.60040283203125,-0.006438036449253559,1.1502932828477697e-08,303.2611389160156
77,2023-05-09,-0.0063712624832987785,0.20116889778728364,12088.12336639054,-0.009971065446734428,0.5,169.83233642578125,-0.002771459287032485,0.5,107.30219268798828,-0.005345839075744152,9.202346440417841e-09,301.63995361328125
78,2023-05-10,0.025314169004559517,0.22648306679184316,12394.124164235316,0.010420900769531727,0.5,171.60214233398438,0.04020743817090988,0.5,111.61653900146484,0.017296399921178818,7.361877329969957e-09,306.85723876953125
79,2023-05-11,0.021120816469192505,0.24760388326103566,12655.898186004515,0.0010945999529212713,0.5,171.78997802734375,0.041147034615278244,0.5,116.209228515625,-0.007044387049973011,5.8895017751581236e-09,304.69561767578125
80,2023-05-12,0.0016539955977350473,0.2492578788587707,12676.83098588955,-0.005417452659457922,0.5,170.85931396484375,0.008725443854928017,0.5,117.22320556640625,-0.0036757835187017918,4.711601331308657e-09,303.57562255859375
81,2023-05-15,-0.005519172176718712,0.243738706682052,12606.865373023264,-0.0028972704894840717,0.5,170.36428833007812,-0.00814107432961464,0.5,116.26888275146484,0.0015857145190238953,3.7692813315004514e-09,304.0570068359375
82,2023-05-16,0.013380604796111584,0.2571193114781636,12775.552856297472,0.0,0.5,170.36428833007812,0.026761209592223167,0.5,119.38037872314453,0.0073676095344126225,3.01542502079144e-09,306.29718017578125
83,2023-05-17,0.007588865701109171,0.26470817717927275,12872.504811181336,0.003603047225624323,0.5,170.97811889648438,0.011574683710932732,0.5,120.76216888427734,0.009451569058001041,2.412340105450994e-09,309.1921691894531
84,2023-05-18,0.015229569748044014,0.27993774692731677,13068.547521035254,0.013666306622326374,0.5,173.31475830078125,0.01679283194243908,0.5,122.79010772705078,0.014394751749932766,1.9298720399518743e-09,313.6429138183594
85,2023-05-19,-0.0007787253707647324,0.27915902155655203,13058.37071152158,0.0006283479742705822,0.5,173.4236602783203,-0.002185798715800047,0.5,122.52171325683594,-0.0005648287478834391,1.5438976763704204e-09,313.46575927734375
86,2023-05-22,0.007888377644121647,0.2870473992006737,13161.380071111,-0.005480888299643993,0.5,172.47314453125,0.021257642656564713,0.5,125.12623596191406,0.008921160362660885,1.2351181188918758e-09,316.2622375488281
87,2023-05-23,-0.017826227471232414,0.26922117172944127,12926.76231612803,-0.01515508908778429,0.5,169.8592987060547,-0.020497366786003113,0.5,122.56147766113281,-0.018431903794407845,9.880944951135007e-10,310.43292236328125
88,2023-05-24,-0.005875465925782919,0.26334570580365835,12850.811564608925,0.0016321564326062799,0.5,170.13653564453125,-0.013383088633418083,0.5,120.92122650146484,-0.004472553264349699,7.904756293974913e-10,309.04449462890625
89,2023-05-25,0.01448566559702158,0.2778313714006799,13036.964123584186,0.006692425347864628,0.5,171.27516174316406,0.022278904914855957,0.5,123.61521911621094,0.0384579673409462,6.323805368246838e-10,320.9297180175781
90,2023-05-26,0.011394808068871498,0.2892261794695514,13185.517827573192,0.01410453300923109,0.5,173.69091796875,0.008685083128511906,0.5,124.68882751464844,0.021385526284575462,5.05904429459747e-10,327.79296875
91,2023-05-30,0.0021807823795825243,0.29140696184913395,13214.272572517235,0.010659836232662201,0.5,175.5424346923828,-0.006298271473497152,0.5,123.90350341796875,-0.005046680569648743,4.04723560221143e-10,326.1387023925781
92,2023-05-31,-0.005235755350440741,0.2861712064986932,13145.085874193495,-0.0002821541565936059,0.5,175.49290466308594,-0.010189356282353401,0.5,122.64100646972656,-0.00851424504071474,3.2377886483025975e-10,323.36187744140625
93,2023-06-01,0.01206410862505436,0.29823531512374757,13303.669618065433,0.01602254994213581,0.5,178.30474853515625,0.008105667307972908,0.5,123.63509368896484,0.012759153731167316,2.5902310851755317e-10,327.4877014160156
94,2023-06-02,0.005845145788043737,0.3040804609117913,13381.431506498993,0.004775369074195623,0.5,179.15621948242188,0.006914922501891851,0.5,124.49002075195312,0.00847908016294241,2.0721849236515766e-10,330.2644958496094
95,2023-06-05,0.0018042202573269606,0.30588468116911827,13405.574556295052,-0.0075709582306444645,0.5,177.79983520507812,0.011179398745298386,0.5,125.88174438476562,0.001610037637874484,1.657747966676837e-10,330.7962341308594
96,2023-06-06,0.004023917019367218,0.3099085981884855,13459.517475906525,-0.0020603674929589033,0.5,177.43350219726562,0.010108201764523983,0.5,127.15418243408203,-0.006727412808686495,1.3261984566081964e-10,328.5708312988281
97,2023-06-07,-0.02330593951046467,0.2866026586780208,13145.830775773005,-0.007756347768008709,0.5,176.05726623535156,-0.03885553032159805,0.5,122.21353912353516,-0.030867842957377434,1.0609587514087693e-10,318.4285583496094
98,2023-06-08,0.006634519901126623,0.29323717857914744,13233.047051671714,0.015465212985873222,0.5,178.780029296875,-0.002196173183619976,0.5,121.94513702392578,0.005813729017972946,8.48767028882591e-11,320.2798156738281
99,2023-06-09,0.0018950530793517828,0.2951322316584992,13258.12437823619,0.0021596841979771852,0.5,179.1661376953125,0.0016304218443110585,0.5,122.14395904541016,0.004703700076788664,6.790136508616484e-11,321.78631591796875
100,2023-06-12,0.013842040672898293,0.3089742723313975,13441.643875126081,0.01563878543674946,0.5,181.96807861328125,0.012045294977724552,0.5,123.61521911621094,0.01548401452600956,5.4321092762821266e-11,326.76885986328125
101,2023-06-13,-0.0009841715218499303,0.3079901008095476,13428.414992017333,-0.0026116392109543085,0.5,181.4928436279297,0.0006432960508391261,0.5,123.69474029541016,0.007352654356509447,4.345687351636762e-11,329.1714782714844
102,2023-06-14,0.0015447570476680994,0.3095348578572157,13449.158630715265,0.003491415875032544,0.5,182.1265106201172,-0.00040190177969634533,0.5,123.64502716064453,0.009123803116381168,3.476549950698349e-11,332.1747741699219
103,2023-06-15,0.011267484165728092,0.3208023420229438,13600.696812629214,0.011198705993592739,0.5,184.1660919189453,0.01133626140654087,0.5,125.04669952392578,0.03189687430858612,2.7812399952531486e-11,342.7701110839844
104,2023-06-16,-0.009806496091187,0.3109958459317568,13467.321632498746,-0.00585989048704505,0.5,183.08689880371094,-0.013753101229667664,0.5,123.32691955566406,-0.01657583750784397,2.224992065591458e-11,337.0884094238281
105,2023-06-20,-0.0006030336953699589,0.3103928122363868,13459.200383767964,0.0004866326926276088,0.5,183.17599487304688,-0.0016927000833675265,0.5,123.1181640625,-0.012502588331699371,1.779993687167636e-11,332.8739318847656
106,2023-06-21,-0.01329380739480257,0.29709900484158425,13280.2763661781,-0.0056753139942884445,0.5,182.13641357421875,-0.020912300795316696,0.5,120.5434799194336,-0.013282007537782192,1.4239949497341087e-11,328.45269775390625
107,2023-06-22,0.019024556502699852,0.3161235613442841,13532.927734277924,0.016525207087397575,0.5,185.14625549316406,0.02152390405535698,0.5,123.13804626464844,0.018437407910823822,1.1391959424400522e-11,334.5085144042969
108,2023-06-23,-0.004286640789359808,0.3118369205549243,13474.91693425271,-0.0017111782217398286,0.5,184.82943725585938,-0.006862103007733822,0.5,122.29306030273438,-0.013805818744003773,9.113567539520417e-12,329.8903503417969
109,2023-06-26,-0.019749503582715988,0.2920874169722083,13208.794013982884,-0.007553053554147482,0.5,183.43341064453125,-0.031945955008268356,0.5,118.38629150390625,-0.019162898883223534,7.290854552033377e-12,323.5686950683594
110,2023-06-27,0.007193669211119413,0.2992810861833277,13303.813708797292,0.015059112571179867,0.5,186.1957550048828,-0.0006717737996950746,0.5,118.3067626953125,0.018167827278375626,5.832683728362875e-12,329.4472351074219
111,2023-06-28,0.011860640719532967,0.3111417269028607,13461.605463396934,0.006327706854790449,0.5,187.3739471435547,0.017393574118614197,0.5,120.36454010009766,0.003825914580374956,4.6661472428988215e-12,330.7076721191406
112,2023-06-29,-0.003520278725773096,0.3076214481770876,13414.216860069388,0.0017966179875656962,0.5,187.71058654785156,-0.00883717555552721,0.5,119.30085754394531,-0.0023821983486413956,3.732918054527579e-12,329.91986083984375
113,2023-06-30,0.015547753311693668,0.32316920148878125,13622.777794679308,0.023102471604943275,0.4998036026954651,192.0471649169922,0.007999359630048275,0.5001963973045349,120.25518798828125,0.016385722905397415,2.98633448699015e-12,335.3258361816406
114,2023-07-03,-0.005586348008364439,0.3175828534804168,13546.676217077611,-0.007784599903970957,0.49984288215637207,190.55215454101562,-0.003389398567378521,0.5001571178436279,119.84759521484375,-0.007488198112696409,2.3890676763282936e-12,332.8148498535156
115,2023-07-05,0.005652077030390501,0.3232349305108073,13623.243074562293,-0.0058714644983410835,0.4998742938041687,189.43333435058594,0.017169887199997902,0.5001257061958313,121.90536499023438,0.0004734231624752283,1.911254141062635e-12,332.972412109375
116,2023-07-06,-0.005678677465766668,0.31755625304504065,13545.881071104115,0.0025087189860641956,0.4998994469642639,189.9085693359375,-0.013862731866538525,0.5001005530357361,120.21542358398438,0.009226695634424686,1.5290033779022383e-12,336.0446472167969
117,2023-07-07,-0.006212024483829737,0.3113442285612109,13461.73372623537,-0.005891201552003622,0.4999195635318756,188.78977966308594,-0.006532703526318073,0.5000804662704468,119.43009185791016,-0.011867580935359001,1.2232027456898775e-12,332.0566101074219
118,2023-07-10,-0.019038120284676552,0.29230610827653436,13205.447620315013,-0.010855906642973423,0.49993565678596497,186.74029541015625,-0.02721819467842579,0.5000643730163574,116.1794204711914,-0.015983521938323975,9.785621748678586e-13,326.7491760253906
119,2023-07-11,0.0021892653312534094,0.29449537360778777,13234.357848973852,-0.002809887519106269,0.49994853138923645,186.215576171875,0.0071874139830470085,0.5000514984130859,117.01445007324219,0.0019287531031295657,7.828497507363086e-13,327.37939453125
120,2023-07-12,0.012606130912899971,0.30710150452068774,13401.191896566183,0.00898538064211607,0.4999588131904602,187.8887939453125,0.016226304695010185,0.5000411868095398,118.91316223144531,0.014226896688342094,6.262797897470251e-13,332.0369873046875
