Step,Date,Reward,CumulativeReward,Cash_after,AAPL_return,AAPL_weight,AAPL_close,GOOG_return,GOOG_weight,GOOG_close,MSFT_return,MSFT_weight,MSFT_close,Turnover,GrossExposure
10,2023-02-01,0.011797473765909672,0.06847083661705256,10761.217272236583,0.00790079403668642,0.49670445919036865,143.57025146484375,0.015620298683643341,0.49670445919036865,100.83065032958984,0.019934585317969322,0.006591088604182005,247.7166748046875,0.005649535451084375,1.0
11,2023-02-02,0.05481315031647682,0.12328398693352938,11351.179896113716,0.03706273436546326,0.49769312143325806,148.891357421875,0.0726609081029892,0.49769312143325806,108.15709686279297,0.046884261071681976,0.00461376179009676,259.3306884765625,0.003954651299864054,1.0
12,2023-02-03,-0.004754785913974047,0.11852920101955533,11302.185465740888,0.02439980022609234,0.4983851909637451,152.52427673339844,-0.03290440887212753,0.4983851909637451,104.59825134277344,-0.023620376363396645,0.003229633206501603,253.2052001953125,0.0027682676445692778,1.0
13,2023-02-06,-0.018979109823703766,0.09955009119585156,11107.153780603201,-0.017928974702954292,0.4988696277141571,149.7896728515625,-0.016631774604320526,0.4988696277141571,102.85859680175781,-0.006116045638918877,0.002260743174701929,251.65658569335938,0.0019377635326236486,1.0
14,2023-02-07,0.031718380749225616,0.13126847194507718,11459.492364118649,0.01924481987953186,0.4992087483406067,152.67234802246094,0.044167425483465195,0.4992087483406067,107.40159606933594,0.042022205889225006,0.001582520199008286,262.23175048828125,0.001356464228592813,1.0
15,2023-02-08,-0.05058887228369713,0.08067959966138005,10932.49635886994,-0.017652729526162148,0.4994461238384247,149.97726440429688,-0.07441689074039459,0.4994461238384247,99.40910339355469,-0.0031020119786262512,0.0011077640810981393,261.4183044433594,0.000949507113546133,1.0
16,2023-02-09,-0.028640728443861008,0.052038871217519045,10646.668228405926,-0.006911346223205328,0.49961230158805847,148.9407196044922,-0.04540010541677475,0.49961230158805847,94.89591979980469,-0.011659957468509674,0.0007754348334856331,258.37017822265625,0.0006646847468800843,1.0
17,2023-02-10,-0.002093992428854108,0.04994487878866494,10626.280712019707,0.0024560035672038794,0.49972862005233765,149.3065185546875,-0.006285315379500389,0.49972862005233765,94.29946899414062,-0.0019722962751984596,0.0005428043659776449,257.860595703125,0.0004652673960663378,1.0
18,2023-02-13,0.010148260742425919,0.060093139531090856,10734.127630440911,0.018806632608175278,0.49981003999710083,152.11447143554688,0.0014758066972717643,0.49981003999710083,94.43863677978516,0.03124263323843479,0.00037996305036358535,265.9168395996094,0.00032568120514042675,1.0
19,2023-02-14,-0.0025972886942327023,0.05749585083685815,10708.641417075287,-0.0042250086553394794,0.4998670220375061,151.47178649902344,-0.000526325951796025,0.4998670220375061,94.38893127441406,0.0031330466736108065,0.0002659741439856589,266.7499694824219,0.00022795298718847334,1.0
20,2023-02-15,0.018268195912241936,0.07576404674910009,10904.27324809601,0.013903598301112652,0.4999069273471832,153.57778930664062,0.02264353074133396,0.4999069273471832,96.52622985839844,-0.007993032224476337,0.00018618190370034426,264.6178283691406,0.00015960285963956267,1.0
21,2023-02-16,-0.013157207518815994,0.0626068392302841,10773.271932460977,-0.010429340414702892,0.4999348521232605,151.97607421875,-0.013594257645308971,0.4999348521232605,95.21402740478516,-0.026622658595442772,0.00013032733113504946,257.572998046875,0.00011170412471983582,1.0
22,2023-02-17,-0.01092499028891325,0.051681848941370845,10665.690107890645,-0.007546659093350172,0.4999544024467468,150.82916259765625,-0.012424224987626076,0.4999544024467468,94.03106689453125,-0.015601614490151405,9.122912888415158e-05,253.554443359375,7.819884922355413e-05,1.0
23,2023-02-21,-0.02925737202167511,0.022424476919695735,10380.211812180483,-0.02668001316487789,0.4999680817127228,146.80503845214844,-0.026852762326598167,0.4999680817127228,91.50607299804688,-0.02088657207787037,6.386038876371458e-05,248.25856018066406,5.472727207234129e-05,1.0
24,2023-02-22,8.981375867733732e-05,0.022514290678373072,10381.145091687971,0.0028961601201444864,0.49997764825820923,147.23020935058594,-0.002715884242206812,0.49997764825820923,91.25755310058594,-0.004591185133904219,4.470227213460021e-05,247.11875915527344,3.8291207602014765e-05,1.0
25,2023-02-23,-0.0025414051488041878,0.019972885529568885,10356.95451521232,0.0032906413543969393,0.49998435378074646,147.71469116210938,-0.007952054962515831,0.49998435378074646,90.53186798095703,0.012961884960532188,3.1291590858018026e-05,250.32188415527344,2.6821726351045072e-05,1.0
26,2023-02-24,-0.020113341510295868,-0.0001404559807269834,10165.908546377375,-0.01800554245710373,0.4999890625476837,145.0550079345703,-0.018886595964431763,0.4999890625476837,88.82202911376953,-0.02178439125418663,2.19041139644105e-05,244.8687744140625,1.8805010768119246e-05,1.0
27,2023-02-27,0.008320740424096584,0.008180284443369601,10250.496763484245,0.008247666992247105,0.49999234080314636,146.25137329101562,0.008394031785428524,0.49999234080314636,89.5676040649414,0.0037718131206929684,1.533288013888523e-05,245.79237365722656,1.3127744750818238e-05,1.0
28,2023-02-28,-0.000669057946652174,0.007511226496717427,10244.201897460865,-0.0034477757290005684,0.4999946355819702,145.74713134765625,0.0022196280770003796,0.4999946355819702,89.76641082763672,-0.0029582357965409756,1.0733016097219661e-05,245.0652618408203,9.189421689370647e-06,1.0
29,2023-03-01,-0.0064930543303489685,0.0010181721663684584,10183.144153082721,-0.014245969243347645,0.49999624490737915,143.6708221435547,0.0023256263229995966,0.49999624490737915,89.97517395019531,-0.012629293836653233,7.513111086154822e-06,241.9702606201172,6.438555828935932e-06,1.0
30,2023-03-02,0.012008197605609894,0.013026369771978352,10305.425479567873,0.004128993954509497,0.4999973773956299,144.2640380859375,0.019887348636984825,0.4999973773956299,91.76454162597656,0.019653338938951492,5.259177669358905e-06,246.7257843017578,4.518909918260761e-06,1.0
31,2023-03-03,0.02680724486708641,0.03983361463906476,10581.685623719939,0.03509010747075081,0.49999815225601196,149.32627868652344,0.018524477258324623,0.49999815225601196,93.46443176269531,0.016645926982164383,3.6814242321270285e-06,250.832763671875,3.127474201392033e-06,1.0
32,2023-03-06,0.017565850168466568,0.05739946480753133,10767.561994920554,0.018539486452937126,0.49999871850013733,152.09471130371094,0.01659228838980198,0.49999871850013733,95.01522064208984,0.006189161445945501,2.5769968488020822e-06,252.3852081298828,2.236915634057368e-06,1.0
33,2023-03-07,-0.015998434275388718,0.04140103053214261,10610.093915231077,-0.014496454037725925,0.49999910593032837,149.88987731933594,-0.014752162620425224,0.49999910593032837,93.61354064941406,-0.010589035227894783,1.8038978168988251e-06,249.7126922607422,1.5479594139833353e-06,1.0
34,2023-03-08,0.006737229414284229,0.04813825994642684,10681.57658091328,0.008377223275601864,0.49999937415122986,151.14553833007812,0.005097263026982546,0.49999937415122986,94.09071350097656,-0.0017706506187096238,1.2627284604604938e-06,249.27053833007812,1.077611159416847e-06,1.0
35,2023-03-09,-0.019644690677523613,0.02849356926890323,10489.631815025745,-0.014914682134985924,0.4999995529651642,148.89125061035156,-0.02102474495768547,0.4999995529651642,92.11248016357422,-0.0054394556209445,8.839099336910294e-07,247.91464233398438,7.364463954218081e-07,1.0
36,2023-03-10,-0.01729319430887699,0.011200374960026238,10323.444787390994,-0.013878832571208477,0.4999997019767761,146.82481384277344,-0.0178071279078722,0.4999997019767761,90.47222137451172,-0.014782794751226902,6.187369194776693e-07,244.24977111816406,5.631962380903133e-07,1.0
37,2023-03-13,0.01020409818738699,0.021404473147413228,10428.786239366944,0.013266148045659065,0.4999997913837433,148.77261352539062,0.007142040878534317,0.4999997913837433,91.11837768554688,0.021440913900732994,4.331158436343685e-07,249.48670959472656,3.6443501016947266e-07,1.0
38,2023-03-14,0.021172819659113884,0.04257729280652711,10649.593048377372,0.01408908050507307,0.49999985098838806,150.86868286132812,0.028256557881832123,0.49999985098838806,93.69306945800781,0.027055855840444565,3.031810820175451e-07,256.2367858886719,2.4914405116760463e-07,1.0
39,2023-03-15,0.013512524776160717,0.05608981758268783,10793.495947098729,0.0026216378901153803,0.49999991059303284,151.2642059326172,0.024403410032391548,0.49999991059303284,95.97949981689453,0.01783021166920662,2.122267517279397e-07,260.8055419921875,2.1016361984038667e-07,1.0
40,2023-03-16,0.03275437653064728,0.0888441941133351,11147.030176766746,0.018693765625357628,0.4999999403953552,154.09190368652344,0.04681498184800148,0.4999999403953552,100.4727783203125,0.04053661599755287,1.485587262095578e-07,271.3777160644531,1.2327267029377253e-07,1.0
41,2023-03-17,0.004149431828409433,0.09299362594174454,11193.284023184597,-0.005453942343592644,0.4999999701976776,153.25149536132812,0.013752805069088936,0.4999999701976776,101.85456085205078,0.011694342829287052,1.0399110550451951e-07,274.5513000488281,1.041722654804289e-07,1.0
42,2023-03-20,0.005155590362846851,0.09814921630459139,11250.992010248536,0.015483960509300232,0.4999999701976776,155.6244354248047,-0.005172775126993656,0.4999999701976776,101.32769012451172,-0.02576669491827488,7.279377456370639e-08,267.4770202636719,3.119733094081312e-08,1.0
43,2023-03-21,0.025151826441287994,0.12330104274587939,11533.975008459774,0.011944010853767395,0.4999999701976776,157.48321533203125,0.03835964575409889,0.4999999701976776,105.21458435058594,0.005693757440894842,5.095564148405174e-08,268.9999694824219,2.1838133079654654e-08,1.0
44,2023-03-22,-0.013425170443952084,0.1098758723019273,11393.206301860433,-0.00910334661602974,0.4999999701976776,156.04959106445312,-0.015306055545806885,0.4999999701976776,103.60416412353516,-0.005442339926958084,3.566894690720801e-08,267.5359802246094,1.528669457684373e-08,1.0
45,2023-03-23,0.013271736912429333,0.12314760921435663,11544.413938087255,0.0069694858975708485,0.5,157.13717651367188,0.019573986530303955,0.5,105.63211059570312,0.01972174271941185,2.496826390085971e-08,272.812255859375,7.030532600538208e-08,1.0
46,2023-03-24,0.0032116335351020098,0.12635924274945864,11581.49036499068,0.00830547884106636,0.5,158.44227600097656,-0.0018822120036929846,0.5,105.43328857421875,0.01048043742775917,1.7477784552966114e-08,275.67144775390625,7.490479347893597e-09,1.0
47,2023-03-27,-0.022318443283438683,0.10404079946601996,11346.507788877121,-0.012293145060539246,0.5,156.49452209472656,-0.028285842388868332,0.5,102.45101928710938,-0.014933796599507332,1.2234449009440596e-08,271.55462646484375,5.243335543525518e-09,1.0
48,2023-03-28,-0.011240947060286999,0.09279985240573296,11230.34307475155,-0.003980587236583233,0.5,155.87158203125,-0.016495265066623688,0.5,100.76106262207031,-0.004161131102591753,8.564113862519207e-09,270.4246520996094,3.6703351469213885e-09,1.0
49,2023-03-29,0.012559197843074799,0.10535905024880776,11371.387175258535,0.019790899008512497,0.5,158.9564208984375,0.005327496211975813,0.5,101.29786682128906,0.019183920696377754,5.994879703763445e-09,275.6124572753906,2.569234158755762e-09,1.0
50,2023-03-30,0.002099093748256564,0.10745814399706433,11395.256782976898,0.009889925830066204,0.5,160.5284881591797,-0.005691738333553076,0.5,100.72130584716797,0.012619932182133198,4.1964156594076485e-09,279.0906677246094,1.7984640443557964e-09,1.0
51,2023-03-31,0.02104751579463482,0.12850565979169914,11635.098630093351,0.01564428023993969,0.5,163.0398406982422,0.0264507494866848,0.5,103.38545989990234,0.014962095767259598,2.937490917176433e-09,283.2664489746094,1.2589247422312155e-09,1.0
52,2023-04-03,0.008225790224969387,0.13673145001666853,11730.806510666202,0.007701559457927942,0.5,164.29550170898438,0.008750020526349545,0.5,104.29008483886719,-0.0037113467697054148,2.0562436198190426e-09,282.21514892578125,8.812472973573904e-10,1.0
53,2023-04-04,-0.0006864009774290025,0.13604504903923953,11723.486476727965,-0.003249756060540676,0.5,163.76158142089844,0.002001754241064191,0.5,104.49884796142578,-0.00017420687072444707,1.4393705116688693e-09,282.1659851074219,6.168731081501733e-10,1.0
54,2023-04-05,-0.007098694331943989,0.12894635470729554,11647.826323910454,-0.01129014603793621,0.5,161.91268920898438,-0.0016173034673556685,0.5,104.32984161376953,-0.00988934189081192,1.0075593692704388e-09,279.37554931640625,4.3181114239843055e-10,1.0
55,2023-04-06,0.021566441282629967,0.1505127959899255,11899.02848639358,0.005495843477547169,0.5,162.8025360107422,0.03763704001903534,0.5,108.25650787353516,0.025533126667141914,7.052915473870769e-10,286.5088806152344,3.022678218833619e-10,1.0
56,2023-04-10,-0.01863323152065277,0.13187956446927274,11697.467260733156,-0.01597227342426777,0.5,160.20220947265625,-0.017906328663229942,0.5,106.31803131103516,-0.007578989490866661,4.937040776198387e-10,284.3374328613281,2.115874697672382e-10,1.0
57,2023-04-11,-0.008430466055870056,0.12344909841340268,11607.678904558465,-0.007591190282255411,0.5,158.986083984375,-0.007760569918900728,0.5,105.4929428100586,-0.022668473422527313,3.455928598850022e-10,277.8919372558594,1.4811121773483649e-10,1.0
58,2023-04-12,-0.0070432149805128574,0.11640588343288982,11533.190026769282,-0.004353358410298824,0.5,158.29396057128906,-0.008481055498123169,0.5,104.59825134277344,0.0023336356971412897,2.4191498804171374e-10,278.5404357910156,1.0367787184328847e-10,1.0
59,2023-04-13,0.03116522915661335,0.14757111258950317,11892.624536859897,0.03410377725958824,0.5,163.6923828125,0.02822667919099331,0.5,107.55071258544922,0.02239939011633396,1.693404860780845e-10,284.7795715332031,7.257450196362925e-11,1.0
60,2023-04-14,0.004812213592231274,0.15238332618173445,11949.854386303177,-0.002114051254466176,0.5,163.34632873535156,0.01173847820609808,0.5,108.81319427490234,-0.012765470892190933,1.1853833192798646e-10,281.14422607421875,5.0802154150098033e-11,1.0
61,2023-04-17,-0.015208335593342781,0.13717499058839167,11784.638575987683,0.0001211576018249616,0.5,163.36611938476562,-0.027772676199674606,0.5,105.7911605834961,0.009295922704041004,8.29768337373693e-11,283.7577209472656,3.556149819061716e-11,1.0
62,2023-04-18,-0.0025877924636006355,0.13458719812479103,11756.87986933115,0.00750469695776701,0.5,164.59213256835938,-0.012215695343911648,0.5,104.49884796142578,-0.0014890021411702037,5.8083784310047903e-11,283.335205078125,2.48930494273214e-11,1.0
63,2023-04-19,0.00300844619050622,0.13759564431529725,11792.249809786175,0.006968204397708178,0.5,165.73904418945312,-0.0009513120166957378,0.5,104.3994369506836,0.0002776722249109298,4.065865005786762e-11,283.41387939453125,1.7425134252180285e-11,1.0
64,2023-04-20,0.0012665251269936562,0.1388621694422909,11807.184990473985,-0.005846320651471615,0.5,164.77008056640625,0.008379370905458927,0.5,105.27423858642578,-0.008112389594316483,2.8461054693562637e-11,281.1147155761719,1.219759536430498e-11,1.0
65,2023-04-21,-0.0053217350505292416,0.13354043439176166,11750.000458541144,-0.009780826047062874,0.5,163.1584930419922,9.443052113056183e-05,0.5,105.2841796875,-0.0012233532033860683,1.992273880591089e-11,280.77081298828125,8.538315887651748e-12,1.0
66,2023-04-24,0.005046475678682327,0.138586910070444,11809.296550079645,0.0018785616848617792,0.5,163.46499633789062,0.008214389905333519,0.5,106.1490249633789,-0.01396280899643898,1.394591733760997e-11,276.8504638671875,5.976821468300919e-12,1.0
67,2023-04-25,-0.016349302604794502,0.12223760746564949,11633.587056140797,-0.009435778483748436,0.5,161.92257690429688,-0.020322047173976898,0.5,103.99185943603516,-0.022536011412739754,9.762141615909936e-12,270.6113586425781,4.183775721700034e-12,1.0
68,2023-04-26,-0.0008727165404707193,0.12136489092517877,11624.334955746448,-6.106434011599049e-05,0.5,161.91268920898438,-0.0015295199118554592,0.5,103.83280181884766,0.07243470847606659,6.8334990444007815e-12,290.2130126953125,2.9286425715091546e-12,1.0
69,2023-04-27,0.0329626090824604,0.15432750000763917,12007.503364736285,0.028395239263772964,0.5,166.51023864746094,0.03752997890114784,0.5,107.72964477539062,0.032027717679739,4.783449244344373e-12,299.50787353515625,2.0500498000564082e-12,1.0
70,2023-04-28,0.003078389447182417,0.1574058894548216,12044.467136381289,0.007540952414274216,0.5,167.76588439941406,-0.0013841735199093819,0.5,107.58052825927734,0.007971552200615406,3.3484144276729744e-12,301.8954162597656,1.4350348166713989e-12,1.0
71,2023-05-01,-0.0028836936689913273,0.15452219578583026,12012.892088393772,-0.0005304371588863432,0.5,167.67689514160156,-0.004712642170488834,0.5,107.07353973388672,-0.005532772280275822,2.343890056002995e-12,300.22509765625,1.0045243716699792e-12,1.0
72,2023-05-02,-0.01223611831665039,0.14228607746917987,11879.231902142681,-0.006191262975335121,0.5,166.63876342773438,-0.016061527654528618,0.5,105.35377502441406,-0.0004907613038085401,1.6407230392020966e-12,300.0777587890625,7.031670168008985e-13,1.0
73,2023-05-03,-0.0028269418980926275,0.13945913557108724,11848.66478216598,-0.006467269267886877,0.5,165.56106567382812,0.001320956856943667,0.5,105.4929428100586,-0.0033071464858949184,1.1485060949154025e-12,299.0853576660156,4.922169442866942e-13,1.0
74,2023-05-04,-0.010153868235647678,0.12930526733543957,11739.130377625399,-0.009913540445268154,0.5,163.91976928710938,-0.008575362153351307,0.5,104.58830261230469,0.003318120026960969,8.039542339147165e-13,300.0777587890625,3.445518610006859e-13,1.0
75,2023-05-05,0.028239740058779716,0.15754500739421928,12070.640368005663,0.0469270795583725,0.5,171.61204528808594,0.009552398696541786,0.5,105.58737182617188,0.01715701073408127,5.627679312142364e-13,305.2261962890625,2.4118630270048014e-13,1.0
76,2023-05-08,0.009330789558589458,0.16687579695280874,12183.26897311694,-0.0004034937301184982,0.5,171.5428009033203,0.019065072759985924,0.5,107.60040283203125,-0.006438036449253559,3.9393754100794376e-13,303.2611389160156,1.6883039020629265e-13,1.0
77,2023-05-09,-0.007008388638496399,0.15986740831431234,12105.64616858458,-0.009971065446734428,0.5,169.83233642578125,-0.002771459287032485,0.5,107.30219268798828,-0.005345839075744152,2.7575627870556063e-13,301.63995361328125,1.1818126230238313e-13,1.0
78,2023-05-10,0.025314169004559517,0.18518157731887186,12412.090541605528,0.010420900769531727,0.5,171.60214233398438,0.04020743817090988,0.5,111.61653900146484,0.017296399921178818,1.9302938967288158e-13,306.85723876953125,8.272688903267905e-14,1.0
79,2023-05-11,0.021120816469192505,0.20630239378806436,12674.244027933779,0.0010945999529212713,0.5,171.78997802734375,0.041147034615278244,0.5,116.209228515625,-0.007044387049973011,1.3512056599475353e-13,304.69561767578125,5.790882367812805e-14,1.0
80,2023-05-12,0.0016539955977350473,0.2079563893857994,12695.207171760601,-0.005417452659457922,0.5,170.85931396484375,0.008725443854928017,0.5,117.22320556640625,-0.0036757835187017918,9.458439484107475e-14,303.57562255859375,4.0536171153678774e-14,1.0
81,2023-05-15,-0.006071089301258326,0.20188530008454109,12625.14013756054,-0.0028972704894840717,0.5,170.36428833007812,-0.00814107432961464,0.5,116.26888275146484,0.0015857145190238953,6.620907571112597e-14,304.0570068359375,2.8375319129948784e-14,1.0
82,2023-05-16,0.013380604796111584,0.21526590488065267,12794.072148236764,0.0,0.5,170.36428833007812,0.026761209592223167,0.5,119.38037872314453,0.0073676095344126225,4.634635299778818e-14,306.29718017578125,1.986272271333779e-14,1.0
83,2023-05-17,0.007588865701109171,0.22285477058176184,12891.164643540034,0.003603047225624323,0.5,170.97811889648438,0.011574683710932732,0.5,120.76216888427734,0.009451569058001041,3.244244608201219e-14,309.1921691894531,1.390390691577599e-14,1.0
84,2023-05-18,0.015229569748044014,0.23808434032980585,13087.491534612347,0.013666306622326374,0.5,173.31475830078125,0.01679283194243908,0.5,122.79010772705078,0.014394751749932766,2.2709712257408532e-14,313.6429138183594,9.732733824603657e-15,1.0
85,2023-05-19,-0.0008565979078412056,0.23722774242196465,13077.299972914676,0.0006283479742705822,0.5,173.4236602783203,-0.002185798715800047,0.5,122.52171325683594,-0.0005648287478834391,1.5896797563746436e-14,313.46575927734375,6.812914693662096e-15,1.0
86,2023-05-22,0.007888377644121647,0.2451161200660863,13180.458653666488,-0.005480888299643993,0.5,172.47314453125,0.021257642656564713,0.5,125.12623596191406,0.008921160362660885,1.1127758125215916e-14,316.2622375488281,4.76903943853052e-15,1.0
87,2023-05-23,-0.01960884965956211,0.22550727040652419,12945.500799531055,-0.01515508908778429,0.5,169.8592987060547,-0.020497366786003113,0.5,122.56147766113281,-0.018431903794407845,7.789430179431373e-15,310.43292236328125,3.338327945784543e-15,1.0
88,2023-05-24,-0.006452539004385471,0.2190547314021387,12869.439950691214,0.0016321564326062799,0.5,170.13653564453125,-0.013383088633418083,0.5,120.92122650146484,-0.004472553264349699,5.452600956195371e-15,309.04449462890625,2.3368292232360012e-15,1.0
89,2023-05-25,0.01448566559702158,0.2335403969991603,13055.862354237877,0.006692425347864628,0.5,171.27516174316406,0.022278904914855957,0.5,123.61521911621094,0.0384579673409462,3.81682066933676e-15,320.9297180175781,1.6357802868586114e-15,1.0
90,2023-05-26,0.011394808068871498,0.2449352050680318,13204.631399938022,0.01410453300923109,0.5,173.69091796875,0.008685083128511906,0.5,124.68882751464844,0.021385526284575462,2.6717744261840846e-15,327.79296875,1.1450462431526753e-15,1.0
91,2023-05-30,0.0021807823795825243,0.24711598744761432,13233.42782742389,0.010659836232662201,0.5,175.5424346923828,-0.006298271473497152,0.5,123.90350341796875,-0.005046680569648743,1.870241971273917e-15,326.1387023925781,8.015324549101675e-16,1.0
92,2023-05-31,-0.005759330932050943,0.24135665651556337,13164.140836871784,-0.0002821541565936059,0.5,175.49290466308594,-0.010189356282353401,0.5,122.64100646972656,-0.00851424504071474,1.3091693587159183e-15,323.36187744140625,5.610726125579988e-16,1.0
93,2023-06-01,0.01206410862505436,0.25342076514061773,13322.954461883319,0.01602254994213581,0.5,178.30474853515625,0.008105667307972908,0.5,123.63509368896484,0.012759153731167316,9.164184981615836e-16,327.4877014160156,3.927508605543347e-16,1.0
94,2023-06-02,0.005845145788043737,0.25926591092866147,13400.829073040495,0.004775369074195623,0.5,179.15621948242188,0.006914922501891851,0.5,124.49002075195312,0.00847908016294241,6.414929381251967e-16,330.2644958496094,2.749255600363869e-16,1.0
95,2023-06-05,0.0018042202573269606,0.26107013118598843,13425.007120319051,-0.0075709582306444645,0.5,177.79983520507812,0.011179398745298386,0.5,125.88174438476562,0.001610037637874484,4.490450408057699e-16,330.7962341308594,1.9244789731942677e-16,1.0
96,2023-06-06,0.004023917019367218,0.26509404820535565,13479.02823495563,-0.0020603674929589033,0.5,177.43350219726562,0.010108201764523983,0.5,127.15418243408203,-0.006727412808686495,3.143315179761271e-16,328.5708312988281,1.3471352282964282e-16,1.0
97,2023-06-07,-0.02563653327524662,0.23945751493010903,13164.886818251907,-0.007756347768008709,0.5,176.05726623535156,-0.03885553032159805,0.5,122.21353912353516,-0.030867842957377434,2.200320546423551e-16,318.4285583496094,9.429946333377201e-17,1.0
98,2023-06-08,0.006634519901126623,0.24609203483123565,13252.22952184368,0.015465212985873222,0.5,178.780029296875,-0.002196173183619976,0.5,121.94513702392578,0.005813729017972946,1.5402243295569264e-16,320.2798156738281,6.600962168666245e-17,1.0
99,2023-06-09,0.0018950530793517828,0.24798708791058743,13277.343200207326,0.0021596841979771852,0.5,179.1661376953125,0.0016304218443110585,0.5,122.14395904541016,0.004703700076788664,1.0781570042200689e-16,321.78631591796875,4.620673253368575e-17,1.0
100,2023-06-12,0.013842040672898293,0.2618291285834857,13461.128724812625,0.01563878543674946,0.5,181.96807861328125,0.012045294977724552,0.5,123.61521911621094,0.01548401452600956,7.547098632493788e-17,326.76885986328125,3.234471409706901e-17,1.0
101,2023-06-13,-0.0010824579512700438,0.2607466706322157,13447.880665269708,-0.0026116392109543085,0.5,181.4928436279297,0.0006432960508391261,0.5,123.69474029541016,0.007352654356509447,5.282968976571203e-17,329.1714782714844,2.2641296559225855e-17,1.0
102,2023-06-14,0.0015447570476680994,0.2622914276798838,13468.654373703583,0.003491415875032544,0.5,182.1265106201172,-0.00040190177969634533,0.5,123.64502716064453,0.009123803116381168,3.698078349774291e-17,332.1747741699219,1.5848906267969118e-17,1.0
103,2023-06-15,0.011267483234405518,0.2735589109142893,13620.41221104929,0.011198705993592739,0.5,184.1660919189453,0.01133626140654087,0.5,125.04669952392578,0.03189687430858612,2.5886547786675547e-17,342.7701110839844,1.1094235711067363e-17,1.0
104,2023-06-16,-0.010787146165966988,0.2627717647483223,13486.84369194128,-0.00585989048704505,0.5,183.08689880371094,-0.013753101229667664,0.5,123.32691955566406,-0.01657583750784397,1.8120582458056148e-17,337.0884094238281,7.765965328619399e-18,1.0
105,2023-06-20,-0.0006627456750720739,0.26210901907325024,13478.710670750852,0.0004866326926276088,0.5,183.17599487304688,-0.0016927000833675265,0.5,123.1181640625,-0.012502588331699371,1.2684407720639303e-17,332.8739318847656,5.436174737416844e-18,1.0
106,2023-06-21,-0.014609357342123985,0.24749966173112625,13299.52728716362,-0.0056753139942884445,0.5,182.13641357421875,-0.020912300795316696,0.5,120.5434799194336,-0.013282007537782192,8.879084908139145e-18,328.45269775390625,3.8053228125001585e-18,1.0
107,2023-06-22,0.019024554640054703,0.26652421637118096,13552.544870725163,0.016525207087397575,0.5,185.14625549316406,0.02152390405535698,0.5,123.13804626464844,0.018437407910823822,6.215359435697401e-18,334.5085144042969,2.6637254724417434e-18,1.0
108,2023-06-23,-0.0047131688334047794,0.2618110475377762,13494.449979082683,-0.0017111782217398286,0.5,184.82943725585938,-0.006862103007733822,0.5,122.29306030273438,-0.013805818744003773,4.3507516463472116e-18,329.8903503417969,1.8646077893501898e-18,1.0
