Date,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Volume,GOOG_Open,GOOG_High,GOOG_Low,GOOG_Close,GOOG_Volume,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Volume
2020-08-25,204.6615836714994,208.0325879599665,204.6615836714994,207.89813232421875,23043700,78.63607537767888,80.10484569537806,78.63607537767888,79.93585205078125,44942000,121.43312428900023,121.90299144042676,119.83118355360804,121.55728149414062,211495600
2020-08-26,209.25233440682172,213.29561749873145,208.75292140206943,212.3928375244141,39600800,79.92490890014051,82.47077269087862,79.70620769132327,82.13079833984375,79868000,122.87681730695134,123.66804740538558,121.8080444692864,123.2103500366211,163022400
2020-08-27,214.06391898104908,221.99683117871209,210.71211201268855,217.60780334472656,57602200,82.19541675897041,82.26102864459942,80.80716906861035,81.23363494873047,37232000,123.81413958938536,124.1476723660599,120.59078438962894,121.73746490478516,155552400
2020-08-28,219.1444315542329,221.5070259544178,217.6077977764513,219.8455352783203,26292900,81.19188596077241,81.87184233279594,81.05569446051668,81.73465728759766,29980000,122.71372527916922,123.13246897997035,121.31629327483492,121.54027557373048,187630000
2020-08-31,218.01118743324744,219.6438674038165,215.4277044973474,216.59939575195312,28774200,81.90762380846677,81.9113477055188,81.03382008716446,81.2261734008789,36468000,124.24017775703048,127.57064628140904,122.70153764471402,125.66194915771484,225702700
2020-09-01,216.58017622854484,218.4433578208393,215.5429406620747,218.2704925537109,25725500,81.34795009173867,82.79435423191664,81.12875589083004,82.54483795166016,36506000,129.28454878420325,131.27115314665346,127.11293080171876,130.66737365722656,151948100
2020-09-02,218.94276449796857,223.6391279625917,218.3473201666732,222.4770355224609,34080800,83.19423460034993,86.14692878931284,82.82418082689115,85.90338134765625,50224000,133.9881416796695,134.36793159802133,123.67537209267218,127.9601821899414,200119000
2020-09-03,220.19127483386663,220.22968444914244,206.4479305385887,208.6952667236328,58400300,84.98057243512295,84.98057243512295,80.27583354811759,81.60692596435547,62156000,123.58772784996528,125.46719678609372,117.34552656361724,117.715576171875,257599600
2020-09-04,206.58244546337428,209.7133502439871,197.0648595359972,205.7660980224609,59664100,80.73310500069755,81.76944814324297,76.92340649465322,79.08192443847656,52172000,116.92677156884038,120.46174167565064,107.98708803912147,117.79347229003906,332607200
2020-09-08,198.32296428136345,201.71318133618064,194.19323376492997,194.6350250244141,52924300,76.22242453036858,77.7312097470165,75.94904798459196,76.16675567626953,52218000,110.96700083329368,115.87506402567054,109.73025030829416,109.86658477783205,231366600
2020-09-09,199.3793936773701,206.3326924284308,198.5150233767593,202.9232635498047,45679000,77.41632784910259,77.98643300957828,76.34872214842332,77.38799285888672,35494000,114.19033711230628,116.02111927354656,112.24269366983658,114.24876403808594,176940500
2020-09-10,204.94969453481173,206.23664380972983,196.02757016424147,197.2376708984375,35461500,77.57090515779177,78.73602996584505,75.83945216618429,76.14836120605469,32372000,117.20918576977876,117.34552021964376,109.55494626315289,110.51902770996094,182274400
2020-09-11,198.99523155246928,200.368613619327,193.27124556249717,195.9507598876953,33620100,76.34618584318524,78.29460314018425,74.42559538634134,75.58670043945312,31942000,111.5707684126771,112.21349439620566,107.12040288107735,109.06804656982422,180860300
2020-09-14,196.15243960847576,200.9160236183838,195.95074881259208,197.27610778808597,30375800,76.49555320325896,77.73791672786784,75.33918061702278,75.51512908935547,33932000,111.71681974711694,112.89514304014192,109.84708398114356,112.3400650024414,140150100
2020-09-15,200.1669043659141,201.47305115845532,198.7359006730098,200.5126495361328,21823900,76.34618123382214,77.51771464498847,76.139159870231,76.61656951904297,26622000,115.23233698136607,115.71924788814476,110.63589683262788,112.51537322998048,184642000
2020-09-16,202.27978839228365,202.30859926907064,196.53659069787517,196.93035888671875,26328100,77.31740980593236,77.63849923107817,75.54196033079278,75.59564208984375,26234000,112.21347126407376,112.96331066061114,109.1069778434127,109.19461822509766,154679000
2020-09-17,192.12835744301333,196.23887542741772,192.0419248096165,194.87510681152344,34011300,74.35800776890527,74.96927299726208,73.06568647106627,74.33464050292969,37596000,106.84772755719132,109.26280142604844,105.8641654729451,107.45149230957033,178011000
2020-09-18,194.7694511786119,195.5857837616641,188.47881764601027,192.4548797607422,55225300,74.45791380011298,74.70608768308306,71.43190193197998,72.56814575195312,62078000,107.50992424081116,107.97735452695603,103.31274738543308,104.0431137084961,287104900
2020-09-21,189.38158995270084,194.68301077891635,188.603667017435,194.5197296142578,39839700,71.57753254458565,71.99008121918324,69.91193410765115,71.13516235351562,57776000,101.803322429643,107.30541657570868,100.40101679009732,107.19829559326172,195713800
2020-09-22,196.9399337555037,199.85956258892355,194.07794132323744,199.20648193359372,33517100,72.07606670650179,73.04182264102766,71.3026640892738,72.84002685546875,31664000,109.73022311017552,109.90551130322967,106.30237419337884,108.88299560546876,183055400
2020-09-23,199.66750670828463,199.8595987711109,192.1091500512969,192.64697265625,30803800,72.50800894239521,72.61635843366443,69.96909959070089,70.34237670898438,33148000,108.69797818298632,109.17514872406446,103.97493710920855,104.31578063964844,150718700
2020-09-24,191.93627447628725,197.4297730540802,191.312004614749,195.14401245117188,31202500,70.13460091004899,71.75889498207594,70.07595142923287,70.99250030517578,29004000,102.41682661585128,107.36384264511427,102.25127870963266,105.3869857788086,167743300
2020-09-25,195.4897487856652,200.76234419545656,194.51973378987617,199.59066772460935,29437300,71.20822515708272,72.07159289269238,70.24942402415434,71.82108306884766,26460000,105.591486218956,109.49651327893982,104.85137965372228,109.3406982421875,149981400
2020-09-28,202.52949555123573,204.15257661161684,199.82115598560364,201.14651489257807,32004900,73.27494619778422,73.40367473093676,72.0368527160217,72.79330444335938,40158000,111.99922505805824,112.30110737861732,109.82759960623372,111.95053100585938,137672400
2020-09-29,201.06010719002484,201.75159760507617,198.6206785995473,199.0528564453125,24221900,73.08507499901698,73.39687367194625,72.50924365355029,73.03238677978516,19564000,111.55128945340192,112.2913886673386,110.5969408264079,111.10332489013672,99382200
2020-09-30,199.50423157489385,203.58593860629148,198.36135126137188,202.00128173828125,33829100,72.90662717316646,74.04735322094507,72.5626786188085,73.04580688476562,34032000,110.81118070719012,114.19034345635778,110.6456327885037,112.7782974243164,142675200
2020-10-01,205.0361485381876,205.5163493514869,202.9520787670164,204.04693603515625,27158400,73.77496631408265,74.50910493473182,73.52346295344805,74.06424713134766,35590000,114.56039012939586,114.63829765255328,112.79777513856308,113.7326431274414,116120400
2020-10-02,199.7635166716644,202.63512249946268,197.40092247840468,198.0251922607422,33154800,72.66953426815141,73.72178162498719,72.11731297437478,72.49009704589844,25682000,109.93474616838203,112.34982758405464,109.28228732318308,110.06134033203124,144712000
2020-10-05,199.0144134268596,202.0780967632502,198.7839117756681,202.04928588867188,21331600,72.87730525957215,73.97080378136963,72.78087831663224,73.86195373535156,22266000,110.9280312426724,113.59630056815382,110.57745484315866,113.45022583007812,106243800
2020-10-06,200.55107412232323,201.8572062623485,196.70946762700416,197.7563018798828,28554300,73.34302981047601,73.89872472726182,72.00150162978693,72.24256896972656,24908000,112.67117062665211,113.0801813977596,109.31148864679248,110.19766998291016,161498200
2020-10-07,198.86077087147345,201.78999894635191,198.5342378151438,201.5210876464844,25681100,72.78186873545032,73.01398659465444,71.37572976422659,72.58305358886719,34924000,111.61944100062698,112.52509543882869,111.14226303933226,112.06739807128906,96849000
2020-10-08,202.17414363529625,202.8272243698192,200.07087635691752,202.2413787841797,19925800,72.82164027332355,74.05977927522679,72.82164027332355,73.85748291015625,23756000,113.20678738058209,113.35286214055571,111.59023958163668,111.96029663085938,83477200
2020-10-09,202.8656258808753,207.3122899786904,202.8656258808753,207.26426696777344,26458000,74.2933857170948,75.37793472725488,74.03243988360246,75.31332397460938,28706000,112.26215985337453,113.93713429847531,111.9115834611595,113.90792083740234,100506900
2020-10-12,210.1262704204517,214.99551381701423,208.22467925795232,212.63291931152344,40461400,76.69411226485951,79.22208462337814,76.17569423933963,77.99388122558594,49652000,116.91704953250022,121.90302010472617,116.15746967435608,121.14344024658205,240226800
2020-10-13,213.90062433155887,216.29202935426724,211.7012966789068,214.0350799560547,28950800,78.7185848826081,79.03023185460579,77.69815359966466,78.11964416503906,32020000,121.99065227801567,122.1075135674145,116.5177785770734,117.92981719970705,262330500
2020-10-14,214.16954707456625,215.341238145725,210.45279774080467,212.11428833007807,23421700,78.4631042598593,78.91512170780364,77.0683946745932,77.94071197509766,38586000,117.8324351687192,119.8092921898273,116.48856378941026,118.01746368408205,150712000
2020-10-15,208.5032268791936,211.6341313249523,207.45637782873763,210.96185302734372,22733100,76.90039766223265,78.28988929636522,76.79502880273567,77.49585723876953,30800000,115.61211517826072,118.02718887052616,115.05703709797092,117.55001831054688,112559200
2020-10-16,211.43244050838584,213.4876996779708,210.63531994772924,210.96185302734372,26057900,77.82986657585121,78.58935197693114,77.68820679972632,78.18574523925781,28694000,118.10510568656042,118.36804173088584,115.69976467276356,115.90426635742188,115393800
2020-10-19,211.6917152804522,213.49727494692655,205.25702760179576,205.7372283935547,27625800,78.55604873238526,78.93827529246002,75.94854717858597,76.27709197998047,32142000,116.81966187710712,117.26761901216874,112.6322326077899,112.94385528564452,120639300
2020-10-20,207.25466286499275,208.762485717726,204.6519681481178,206.1501922607422,22753500,75.90133950002632,78.40893331952527,75.83274697334672,77.33680725097656,44834000,113.15810324506523,115.86533440236694,112.60302505220344,114.4338150024414,124423700
2020-10-21,204.68079858489867,208.33032785047115,204.68079858489867,206.29428100585935,22724900,78.20165807218324,80.45824895062577,78.1171612450081,79.19475555419922,51366000,113.6157704572297,115.60236752064498,113.40152850485114,113.81053924560548,89946000
2020-10-22,205.45871476937464,207.50437494166468,203.31702322631105,206.38070678710935,22351500,79.18182232831037,80.6202780595189,78.78170437871775,80.28924560546875,28672000,114.37537332371151,114.94993207870618,111.59024223801931,112.71987915039062,101988000
2020-10-23,206.51516924614663,207.71567132968448,204.71922281863533,207.6676483154297,18879600,80.8230832067555,81.63276931684254,80.54672600186827,81.56517791748047,27516000,113.34310011117962,113.49891513985666,111.28833585593556,112.0284423828125,82572600
2020-10-26,205.38185649551025,207.77324673350765,199.85954814319,201.7611389160156,37111600,80.77038284991542,81.4279729822838,78.3592089188162,79.0525894165039,37066000,111.025402139751,113.4989098829119,109.924978982279,112.03817749023438,111850700
2020-10-27,203.21137857142563,206.169417367795,202.0012777861424,204.8056488037109,36700300,79.31206241931072,79.86750714227254,78.67137002189794,79.73902130126953,24580000,112.4666798665226,114.20982181518612,111.54155210976089,113.54762268066406,92276800
2020-10-28,199.44659934305423,200.57026746118032,194.0971700291772,194.65419006347656,51195600,77.52617784509557,77.6061999292657,75.28351172388076,75.38291931152344,36680000,112.03819046643926,112.4082400407623,108.19159026240904,108.28897094726562,143937800
2020-10-29,195.98916339503887,199.148878240837,195.3168705450445,196.6134185791016,31432600,75.66821288019602,79.21463727842118,75.66225161078412,77.89895629882812,40062000,109.42835336524011,113.86897819384106,109.26279802021776,112.3011245727539,146129200
2020-10-30,195.44174246823852,196.2004533497128,191.71537924916169,194.45252990722656,36953700,83.11147415172613,83.8515741104925,79.74896165652687,80.57157135009766,86582000,108.152628005886,109.0582824202756,104.90006732324844,106.01022338867188,190272600
2020-11-02,196.20044850341992,197.15125142164013,192.19557534323732,194.3180694580078,30842200,80.92696011929694,82.54782634050714,80.32404518078077,80.82109069824219,50708000,106.25369543303232,107.78259533653008,104.51055354833466,105.92259216308594,122866900
2020-11-03,195.8162779581689,199.8787725465509,195.07676463678703,198.2556915283203,27512000,81.10688560153403,82.5940478869217,80.35336900977828,82.02294158935547,33234000,106.78928656758605,108.57137455492789,105.8836321285859,107.54886627197266,107624400
2020-11-04,205.5451571893595,209.6748870535973,204.0085087476915,207.82130432128903,42311800,85.00869358113158,88.04489847929796,84.79744773703756,86.93971252441406,71418000,111.15201031363652,112.56404883306529,109.4088685466132,111.94080352783205,138235500
2020-11-05,213.2475874720644,215.2452247708473,212.39283054343505,214.44808959960935,36080100,88.52379808897622,89.15205971819472,87.00830092284946,87.64750671386719,41316000,114.86228731432192,116.48857549396187,113.81056533468232,115.9140167236328,126387100
2020-11-06,213.4588454821876,215.475694620318,209.3963509860523,214.8610382080078,25231900,87.17929122904432,88.09782724144289,86.50330909504159,87.56698608398438,33218000,115.42136453660976,116.27980338076075,113.28501336370934,115.78230285644533,114457900
2020-11-09,215.55254399338543,219.0868149545024,209.25231165082684,209.7421112060547,44395000,89.01587342882392,90.36585065496678,87.48099825668152,87.62911987304688,45366000,117.54795729060731,119.0014527698893,113.20697761247202,113.4703598022461,154515300
2020-11-10,206.00614961539188,207.92695287520905,201.4154309967941,202.6543426513672,44045100,86.04303858212343,87.62911536400355,85.35761399079746,86.50529479980469,52722000,112.71924303088868,114.7092602782096,111.33402473178882,113.1289520263672,138023400
2020-11-11,203.9797012942173,209.40596463350337,203.79722264006887,207.9749755859375,29440800,86.98296313256536,87.6897603825174,86.8519896401044,87.11766052246094,25280000,114.31906384026838,116.69928328623824,113.58743745496244,116.56271362304688,112295000
2020-11-12,208.60883520068344,210.4335923545108,205.9677308359219,206.90892028808597,21593900,86.86515488727476,87.8910543983123,86.76425320396302,86.9749984741211,24950000,116.68952534133676,117.57722808905324,115.6652454976375,116.28956604003906,103162300
2020-11-13,207.7925148190157,208.8105382881452,205.6796339853135,207.9365692138672,18621100,87.36221218021788,88.52579744416447,86.71207730594617,88.32598114013672,29998000,116.51394665375146,116.73830791782817,114.9824090034664,116.3383560180664,81581900
2020-11-16,206.3615032186207,209.11786599098707,206.02537142510928,208.6280517578125,24953300,88.06154529307908,89.42195850614758,87.86222957357191,88.54268646240234,24936000,116.0066699066951,118.02595829386176,115.25553681069076,117.35286712646484,91183000
2020-11-17,207.5427856536573,209.06020724200425,205.6027703741667,205.9677276611328,24154100,88.3220066615566,88.72262522891631,87.82794177697225,87.98451232910156,22942000,116.62124805150194,117.71380535006968,116.04569809530209,116.46516418457033,74271000
2020-11-18,205.72702136115265,207.19065796477045,203.10788836222977,203.25233459472656,28372800,87.73995600338537,88.14952402361656,86.79109788933248,86.82290649414062,23470000,115.7042739942992,116.88463032919714,115.10921727569529,115.13848114013672,76322100
2020-11-19,203.54120679291543,205.13001245633455,202.1449667150177,204.54263305664065,24792700,86.40538829182792,87.95666828061665,86.33704605723594,87.67484283447266,24998000,114.70924075099312,116.14322943354532,113.9483506196358,115.7335205078125,74113000
2020-11-20,204.33079696240048,205.38037200297697,202.21238444489785,202.58792114257807,22843100,87.73896439031057,88.17586628085006,86.57836742642321,86.59476470947266,46270000,115.73352541255366,115.86033795899172,114.4165995568946,114.46537017822266,73604300
2020-11-23,203.1271290016807,204.41743292643147,200.4405998035543,202.3182830810547,25683500,86.96309045255619,87.1768163929024,85.3785075217331,86.23043823242188,43232000,114.30928976416926,114.73851289474324,110.96331862784552,111.06086730957033,127959300
2020-11-24,201.8175590808587,206.30475112641128,201.1146345212634,205.92921447753903,33979700,86.01371985509947,88.05657703434686,85.87404716605192,87.92137908935547,31560000,111.11941434226163,113.01188278583412,109.83174481299208,112.34854125976562,113874200
2020-11-25,207.13286391770785,207.30618174725083,204.58114236322032,205.9388427734375,21012900,88.12069291597456,88.4015248131851,87.30802632263958,88.04812622070312,20916000,112.71923279937354,113.88983194948229,112.3485373625984,113.18746948242188,76499200
2020-11-27,206.88251498562036,208.2498539854845,206.10254065901964,207.2484130859375,14512200,88.13064855348478,89.66701039820259,88.09833938060959,89.12970733642578,17698000,113.71426551292706,114.61172554834558,113.37284130841886,113.73377227783205,46691300
2020-11-30,206.16031025318807,206.79582361196043,203.0211948606144,206.1314239501953,33064800,88.53295378466312,88.87497596971994,87.2314932353114,87.51679992675781,36476000,114.10444599903528,118.00645317380616,113.9483621396502,116.13349151611328,169410200
2020-12-01,206.5551237990768,209.26093033599784,205.43815230875447,208.1920928955078,30904500,88.19425175099651,90.70234570066864,87.9457290259996,89.37374114990234,34738000,118.04549272197347,120.4452266191373,117.06999077471228,119.7136001586914,127728200
2020-12-02,206.9113898033444,207.4795067033715,204.90852280838251,207.3832092285156,23724500,89.37374841222957,91.24015665559668,88.94494656385221,90.85742950439452,24440000,119.0307365025797,120.34766999877132,117.92842205395957,120.06477355957033,89004200
2020-12-03,206.65139444216604,208.35575980273816,205.7269886571128,206.2951202392578,25120900,90.66159730436908,91.81424594750904,90.59399832717298,90.7987823486328,24546000,120.49399284991507,120.74762543083594,119.21608772727546,119.92820739746094,78967600
2020-12-04,206.2758673960875,207.3928534861853,205.27442652464396,206.41067504882807,24666000,90.68693830767911,91.11638480630796,90.31266767888276,90.85941314697266,27564000,119.59651292977875,119.85014546839597,118.54296925474208,119.25508880615234,78260400
2020-12-07,206.42032729032957,207.54693740584847,205.0915130143743,206.34329223632807,24620000,90.41257163830186,91.07712424976032,89.75548199013656,90.43643188476562,26418000,119.3136206930221,121.51825680642276,119.25509296764028,120.71834564208984,86712000
2020-12-08,206.0351390134956,208.90462459783143,204.99518796369088,207.99948120117188,23284100,89.97020133786377,90.55671895940624,89.27955869303037,90.39020538330078,21926000,121.3231513423879,121.9182079857445,120.07450289170544,121.33290100097656,82225500
2020-12-09,207.18100061683143,207.24839709342632,203.3774855292624,203.9456024169922,32440600,90.06514232170667,91.17156455695005,87.86820215417026,88.67937469482422,30152000,121.479245721922,122.86445658019646,118.03572533878696,118.79661560058594,115089200
2020-12-10,203.9167186906652,205.17813625808205,202.55900364926,202.71307373046875,26733300,87.96710324809516,88.53920305704648,86.50181420512405,88.24197387695312,27256000,117.5479825098418,120.83542669169526,117.20655832299984,120.22085571289062,81312200
2020-12-11,202.26051866363272,205.40925825216428,201.35537522834764,205.3514709472656,30979400,87.63209957610775,88.69528361116092,87.48000378179067,88.56207275390625,24414000,119.4306853501199,119.75260272945025,117.5967446503537,119.4111785888672,86939800
2020-12-14,205.1974234375038,208.1920930473358,204.98558072352728,206.25662231445312,28798400,88.22557404686317,89.33845810480415,87.34157694830203,87.48298645019531,32004000,119.5965268299757,120.32815322670372,118.56249723752978,118.79661560058594,79184500
2020-12-15,207.1906504982243,207.43137951744325,204.36931344558604,206.1892242431641,27000600,87.69969732317772,88.04762763467268,86.98046943501684,87.86620330810547,29646000,121.29389959264086,124.76669132932152,121.089045091943,124.74717712402344,157243700
2020-12-16,206.7862603086245,211.9474918870484,206.75737399717104,211.1482696533203,35023300,88.12019650069875,88.12616535436386,87.28516373255606,87.62911987304688,30270000,124.28868403035126,125.22515739352976,123.4595015722462,124.67887878417967,98208600
2020-12-17,211.71634455679995,212.69852302950449,209.83866122143303,211.2830352783203,32515800,87.90299125040045,88.06572783973995,86.41931015381009,86.87857818603516,32494000,125.74218602149824,126.40553503820574,124.90325381167771,125.54708862304688,94359800
2020-12-18,210.48382568359372,211.54303926528652,208.009138959724,210.48382568359372,63354900,87.19072519441839,87.23695157769444,85.50276065595725,86.03907012939453,80328000,125.80071733474844,125.93728698989182,123.03028838222276,123.55706024169922,192541500
2020-12-21,209.4823893161669,215.69319489118817,209.22239786901787,214.33547973632807,37181900,85.16923859623337,86.52816530048314,84.44802360601581,86.45459747314453,36568000,121.95723262228891,125.16663446004496,120.42569508317622,125.08859252929688,121251600
2020-12-22,214.4317463478567,217.2627214741136,213.62290050976355,215.6353912353516,22612200,86.20905099106673,86.356922316508,85.12276519323616,85.66578674316406,18734000,128.38576506556214,131.1171724990301,126.47377539664268,128.64915466308594,168904800
2020-12-23,214.83617547613625,215.26948470957183,212.61184201062653,212.8236846923828,18699600,85.89492309879742,86.88304514013859,85.74232674870505,86.10716247558594,20676000,128.92234654209122,129.18572136214763,127.57614903299762,127.75174713134766,88223700
2020-12-24,213.2088828018995,215.31767142861327,212.99704008277263,214.48956298828125,10550600,86.23738930829073,86.78414236068481,85.94462728061055,86.42874908447266,6936000,128.1029291687596,130.19050284332158,127.8883175389933,128.73699951171875,54930100
2020-12-28,216.12650290192232,217.64791201293795,214.74954001310917,216.6175994873047,17933500,87.06423952686251,89.00734062188108,86.8008059849641,88.2797622680664,27860000,130.70748731350233,133.97540930683178,130.23923574746274,133.34133911132812,124486200
2020-12-29,217.9175026515497,218.75523481231053,215.2887462660052,215.8376007080078,17403200,88.86130726884078,89.0924316226632,87.28566624676921,87.41638946533203,25988000,134.668021314243,135.3898830922379,131.04890322533043,131.56591796875,121047300
